//Data Set,Label,Longitude,Latitude,Level,Country,Province,City,District,Township,Neighborhood,Confirmed,Suspected,Healed,Dead,Increased Confirmed,Increased Suspected,Increased Healed,Increased Dead,Comments,Time
"New Coronavirus Pneumonia","",109.580811,19.521134,"City","China","Hainan Province","儋州","","","",11,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",110.358891,19.681434,"City","China","Hainan Province","定安县","","","",3,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",109.856655,19.493407,"City","China","Hainan Province","文昌","","","",3,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",109.055724,19.298062,"City","China","Hainan Province","昌江县","","","",6,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",110.198293,20.044001,"City","China","Hainan Province","海口","","","",29,0,5,0,1,0,1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",110.006755,19.738521,"City","China","Hainan Province","澄迈县","","","",8,0,1,1,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",109.838389,19.033369,"City","China","Hainan Province","琼中县","","","",1,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",110.474648,19.258341,"City","China","Hainan Province","琼海","","","",6,0,0,1,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",110.037504,18.506048,"City","China","Hainan Province","陵水县","","","",4,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.468664,38.037057,"Province","China","Hebei Province","","","","",251,0,48,2,12,0,7,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",115.464806,38.873891,"City","China","Hebei Province","保定","","","",30,0,9,0,4,0,1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",118.180193,39.630867,"City","China","Hebei Province","唐山","","","",31,0,2,0,3,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",116.683752,39.538047,"City","China","Hebei Province","廊坊","","","",26,0,5,0,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",110.479191,29.117096,"City","China","Hebei Province","张家界","","","",21,0,2,0,16,0,-1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",117.96241,40.954071,"City","China","Hebei Province","承德","","","",7,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",116.838834,38.304477,"City","China","Hebei Province","沧州","","","",32,0,10,1,4,0,2,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.51486,38.042307,"City","China","Hebei Province","石家庄","","","",27,0,3,0,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",119.600492,39.935385,"City","China","Hebei Province","秦皇岛","","","",9,0,0,0,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",115.670177,37.73892,"City","China","Hebei Province","衡水","","","",8,0,2,0,0,0,2,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.504844,37.070589,"City","China","Hebei Province","邢台","","","",21,0,4,1,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.538961,36.625657,"City","China","Hebei Province","邯郸","","","",27,0,3,0,0,0,1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",126.661669,45.742347,"Province","China","Heilongjiang Province","","","","",378,0,28,8,18,0,1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",131.003138,45.771726,"City","China","Heilongjiang Province","七台河","","","",15,0,0,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",130.318917,46.799922,"City","China","Heilongjiang Province","佳木斯","","","",15,0,5,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",131.159133,46.646508,"City","China","Heilongjiang Province","双鸭山","","","",38,0,1,2,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",126.534967,45.803775,"City","China","Heilongjiang Province","哈尔滨","","","",146,0,15,0,18,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",125.103784,46.589309,"City","China","Heilongjiang Province","大庆","","","",14,0,0,1,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",129.633163,44.551655,"City","China","Heilongjiang Province","牡丹江","","","",12,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",126.968887,46.653845,"City","China","Heilongjiang Province","绥化","","","",39,0,3,4,2,0,-3,1,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",130.969333,45.295075,"City","China","Heilongjiang Province","鸡西","","","",38,0,1,0,4,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",130.297964,47.349916,"City","China","Heilongjiang Province","鹤岗","","","",5,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",127.52856,50.245329,"City","China","Heilongjiang Province","黑河","","","",4,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",123.918186,47.354348,"City","China","Heilongjiang Province","齐齐哈尔","","","",32,0,0,1,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.753602,34.765515,"Province","China","Henan Province","","","","",1135,0,231,8,30,0,33,1,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",111.200135,34.772493,"City","China","Henan Province","三门峡","","","",7,0,3,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.091023,32.146983,"City","China","Henan Province","信阳","","","",228,0,28,0,8,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.528321,32.990833,"City","China","Henan Province","南阳","","","",136,0,28,2,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.696951,33.626149,"City","China","Henan Province","周口","","","",65,0,16,0,0,0,2,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",115.65637,34.414172,"City","China","Henan Province","商丘","","","",86,0,9,0,3,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.392392,36.097577,"City","China","Henan Province","安阳","","","",46,0,10,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.192661,33.766169,"City","China","Henan Province","平顶山","","","",54,0,13,1,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.307581,34.797239,"City","China","Henan Province","开封","","","",25,0,1,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.9268,35.303004,"City","China","Henan Province","新乡","","","",48,0,6,1,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.45404,34.619682,"City","China","Henan Province","洛阳","","","",28,0,2,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.601918,35.067243,"City","China","Henan Province","济源示范区","","","",4,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.016539,33.581412,"City","China","Henan Province","漯河","","","",31,0,6,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",115.029215,35.761829,"City","China","Henan Province","濮阳","","","",11,0,1,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.241823,35.215892,"City","China","Henan Province","焦作","","","",28,0,1,1,3,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.85264,34.035506,"City","China","Henan Province","许昌","","","",32,0,2,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.625368,34.746599,"City","China","Henan Province","郑州","","","",132,0,36,0,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.022298,33.011529,"City","China","Henan Province","驻马店","","","",126,0,25,0,3,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.297272,35.747225,"City","China","Henan Province","鹤壁","","","",18,0,3,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.163825,22.276284,"Province","China","Hong Kong","","","","",50,0,1,1,12,0,1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.341861,30.546498,"Province","China","Hubei Province","","","","",33366,0,2639,1068,1638,0,417,94,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.454593,30.362641,"City","China","Hubei Province","仙桃","","","",438,0,41,11,22,0,25,4,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",110.79799,32.629397,"City","China","Hubei Province","十堰","","","",505,0,59,1,24,0,13,1,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.322492,29.841443,"City","China","Hubei Province","咸宁","","","",515,0,51,5,8,0,7,1,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.175786,30.661214,"City","China","Hubei Province","天门","","","",261,0,12,10,44,0,2,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.916902,30.924568,"City","China","Hubei Province","孝感","","","",2642,0,139,41,101,0,58,8,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",111.286471,30.691967,"City","China","Hubei Province","宜昌","","","",772,0,52,8,23,0,9,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",109.488172,30.272156,"City","China","Hubei Province","恩施州","","","",195,0,31,2,8,0,7,2,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.305392,30.593098,"City","China","Hubei Province","武汉","","","",19558,0,1377,820,1104,0,171,72,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.900287,30.401947,"City","China","Hubei Province","潜江","","","",90,0,3,3,5,0,0,1,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",110.675757,31.744897,"City","China","Hubei Province","神农架","","","",10,0,6,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.239741,30.335165,"City","China","Hubei Province","荆州","","","",1075,0,56,17,30,0,10,2,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.199265,31.035423,"City","China","Hubei Province","荆门","","","",656,0,69,21,15,0,6,1,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.122414,32.008986,"City","China","Hubei Province","襄阳","","","",1063,0,49,12,44,0,7,3,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.894843,30.39194,"City","China","Hubei Province","鄂州","","","",790,0,61,26,65,0,13,2,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.382458,31.690215,"City","China","Hubei Province","随州","","","",1095,0,26,12,46,0,3,2,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.872316,30.453905,"City","China","Hubei Province","黄冈","","","",2332,0,279,52,80,0,90,7,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",115.03852,30.199652,"City","China","Hubei Province","黄石","","","",835,0,82,5,30,0,15,2,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.98381,28.112444,"Province","China","Hunan Province","","","","",946,0,263,2,34,0,50,1,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",111.993497,27.700062,"City","China","Hunan Province","娄底","","","",69,0,12,0,3,0,4,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.128958,29.357104,"City","China","Hunan Province","岳阳","","","",134,0,21,1,10,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",111.698497,29.031673,"City","China","Hunan Province","常德","","","",73,0,15,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",110.479191,29.117096,"City","China","Hunan Province","张家界","","","",5,0,3,0,-16,0,1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",109.998488,27.554978,"City","China","Hunan Province","怀化","","","",39,0,15,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.134002,27.82755,"City","China","Hunan Province","株洲","","","",68,0,11,0,7,0,1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",111.613445,26.420394,"City","China","Hunan Province","永州","","","",42,0,13,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.944049,27.829738,"City","China","Hunan Province","湘潭","","","",32,0,11,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",109.739172,28.311947,"City","China","Hunan Province","湘西自治州","","","",8,0,6,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.35518,28.55386,"City","China","Hunan Province","益阳","","","",54,0,16,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.571997,26.89323,"City","China","Hunan Province","衡阳","","","",45,0,16,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",111.467791,27.238892,"City","China","Hunan Province","邵阳","","","",91,0,22,0,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.014717,25.770509,"City","China","Hunan Province","郴州","","","",33,0,13,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",112.938814,28.228209,"City","China","Hunan Province","长沙","","","",219,0,39,0,6,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",111.765617,40.817498,"Province","China","Inner Mongolia","","","","",60,0,5,0,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.132585,40.994785,"City","China","Inner Mongolia","乌兰察布","","","",3,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",106.794249,39.655388,"City","China","Inner Mongolia","乌海","","","",2,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",122.067042,46.077561,"City","China","Inner Mongolia","兴安盟乌兰浩特","","","",1,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",109.840347,40.657449,"City","China","Inner Mongolia","包头","","","",11,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",119.765744,49.211574,"City","China","Inner Mongolia","呼伦贝尔","","","",5,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",111.74918,40.842585,"City","China","Inner Mongolia","呼和浩特","","","",7,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",107.387657,40.743213,"City","China","Inner Mongolia","巴彦淖尔","","","",6,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",118.886856,42.257817,"City","China","Inner Mongolia","赤峰","","","",4,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",122.243444,43.65289,"City","China","Inner Mongolia","通辽","","","",6,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",109.781327,39.608266,"City","China","Inner Mongolia","鄂尔多斯","","","",11,0,2,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",116.048222,43.933454,"City","China","Inner Mongolia","锡林郭勒","","","",2,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",125.32599,43.896536,"Province","China","JiLin Province","","","","",83,0,18,1,2,0,5,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",124.829026,43.503352,"City","China","JiLin Province","公主岭","","","",6,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",126.549576,43.837883,"City","China","JiLin Province","吉林","","","",5,0,2,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",124.350398,43.166419,"City","China","JiLin Province","四平","","","",12,0,1,1,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",129.508946,42.891253,"City","China","JiLin Province","延边","","","",5,0,2,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",124.825117,45.141789,"City","China","JiLin Province","松原","","","",2,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",125.683832,42.530341,"City","China","JiLin Province","梅河口市","","","",1,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",122.839024,45.619641,"City","China","JiLin Province","白城","","","",1,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",125.143532,42.887918,"City","China","JiLin Province","辽源","","","",6,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",125.939697,41.728401,"City","China","JiLin Province","通化","","","",3,0,0,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",125.323544,43.817071,"City","China","JiLin Province","长春","","","",40,0,6,0,1,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",118.763232,32.061707,"Province","China","Jiangsu Province","","","","",543,0,94,0,28,0,10,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",118.796877,32.060255,"City","China","Jiangsu Province","南京","","","",84,0,22,0,6,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",120.894291,31.980171,"City","China","Jiangsu Province","南通","","","",35,0,5,0,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",118.275198,33.963232,"City","China","Jiangsu Province","宿迁","","","",12,0,3,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",119.973987,31.810689,"City","China","Jiangsu Province","常州","","","",31,0,6,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",117.284124,34.205768,"City","China","Jiangsu Province","徐州","","","",63,0,10,0,3,0,2,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",119.412966,32.39421,"City","China","Jiangsu Province","扬州","","","",18,0,3,0,0,0,1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",120.31191,31.491169,"City","China","Jiangsu Province","无锡","","","",45,0,4,0,4,0,1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",119.923116,32.455778,"City","China","Jiangsu Province","泰州","","","",34,0,5,0,3,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",119.015285,33.610353,"City","China","Jiangsu Province","淮安","","","",46,0,5,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",120.163561,33.347382,"City","China","Jiangsu Province","盐城","","","",18,0,3,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",120.585315,31.298886,"City","China","Jiangsu Province","苏州","","","",80,0,13,0,3,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",119.221611,34.596653,"City","China","Jiangsu Province","连云港","","","",37,0,4,0,2,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",119.425836,32.187849,"City","China","Jiangsu Province","镇江","","","",12,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",115.909228,28.675696,"Province","China","Jiangxi Province","","","","",844,0,152,1,40,0,25,-1,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",117.943433,28.454863,"City","China","Jiangxi Province","上饶","","","",111,0,13,0,8,0,1,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",116.00193,29.705077,"City","China","Jiangxi Province","九江","","","",101,0,13,0,0,0,6,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",115.858197,28.682892,"City","China","Jiangxi Province","南昌","","","",195,0,46,0,6,0,11,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.992509,27.113443,"City","China","Jiangxi Province","吉安","","","",19,0,4,0,1,0,2,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.416778,27.815619,"City","China","Jiangxi Province","宜春","","","",83,0,10,0,6,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",116.358181,27.949217,"City","China","Jiangxi Province","抚州","","","",67,0,9,0,3,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",114.917346,27.817808,"City","China","Jiangxi Province","新余","","","",110,0,22,0,5,0,4,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",117.178419,29.268835,"City","China","Jiangxi Province","景德镇","","","",5,0,1,0,0,0,0,0,"","2020-02-11 13:00:00"
"New Coronavirus Pneumonia","",113.854556,27.622768,"City","China","Jiangxi Province","萍乡","","","",26,0,1,0,1,0,0,0,"","2020-02-11 13:00:00"
