//数据集,标签,经度,纬度,级别,国家,省,市,区县,乡镇,村庄,确认,疑似,治愈,死亡,新增确诊,新增疑似,新增治愈,新增死亡,说明,时间
"新型冠状病毒肺炎","",106.230909,38.487193,"市","中国","宁夏","银川","","","",33,0,25,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.284922,31.861184,"省","中国","安徽","","","","",987,0,500,6,1,0,76,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",115.778676,33.844582,"市","中国","安徽","亳州","","","",108,0,58,0,0,0,11,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.521854,31.733699,"市","中国","安徽","六安","","","",69,0,30,0,1,0,7,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.227239,31.820586,"市","中国","安徽","合肥","","","",173,0,75,1,0,0,4,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.063754,30.543494,"市","中国","安徽","安庆","","","",83,0,44,0,0,0,5,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.758816,30.940718,"市","中国","安徽","宣城","","","",6,0,4,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.964356,33.646373,"市","中国","安徽","宿州","","","",41,0,20,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.491568,30.6648,"市","中国","安徽","池州","","","",17,0,7,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.798265,33.955844,"市","中国","安徽","淮北","","","",27,0,13,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.999932,32.625478,"市","中国","安徽","淮南","","","",27,0,12,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.317106,32.301556,"市","中国","安徽","滁州","","","",13,0,7,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.432941,31.352859,"市","中国","安徽","芜湖","","","",33,0,17,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.389719,32.916287,"市","中国","安徽","蚌埠","","","",159,0,40,5,1,0,10,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.812079,30.945429,"市","中国","安徽","铜陵","","","",29,0,12,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",115.814204,32.890124,"市","中国","安徽","阜阳","","","",155,0,64,0,1,0,17,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.506759,31.670452,"市","中国","安徽","马鞍山","","","",37,0,15,0,1,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.337481,29.714655,"市","中国","安徽","黄山","","","",9,0,6,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.020359,36.66853,"省","中国","山东","","","","",546,0,238,4,2,0,23,1,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.356448,35.104672,"市","中国","山东","临沂","","","",48,0,37,0,0,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",122.120419,37.513068,"市","中国","山东","威海","","","",38,0,10,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.357464,37.434092,"市","中国","山东","德州","","","",37,0,9,1,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",119.526888,35.416377,"市","中国","山东","日照","","","",16,0,6,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.323725,34.810487,"市","中国","山东","枣庄","","","",24,0,10,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.087614,36.200252,"市","中国","山东","泰安","","","",32,0,6,1,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.119999,36.651216,"市","中国","山东","济南","","","",47,0,17,0,0,0,4,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.587098,35.414921,"市","中国","山东","济宁","","","",52,0,27,0,0,0,5,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.054927,36.813487,"市","中国","山东","淄博","","","",29,0,6,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.970703,37.38199,"市","中国","山东","滨州","","","",15,0,10,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",119.161755,36.706774,"市","中国","山东","潍坊","","","",44,0,14,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",121.447935,37.463822,"市","中国","山东","烟台","","","",47,0,13,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",115.985371,36.456703,"市","中国","山东","聊城","","","",38,0,18,0,0,0,6,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",115.480656,35.23375,"市","中国","山东","菏泽","","","",18,0,13,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",120.382639,36.067082,"市","中国","山东","青岛","","","",59,0,29,1,1,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",112.562398,37.873531,"省","中国","山西","","","","",131,0,68,0,0,0,7,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",111.518976,36.088005,"市","中国","山西","临汾","","","",2,0,1,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",111.144319,37.518314,"市","中国","山西","吕梁","","","",6,0,6,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.300129,40.076762,"市","中国","山西","大同","","","",12,0,6,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",112.548879,37.87059,"市","中国","山西","太原","","","",19,0,10,0,0,0,4,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",112.734174,38.416663,"市","中国","山西","忻州","","","",7,0,4,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",112.752694,37.687024,"市","中国","山西","晋中","","","",36,0,18,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",112.851831,35.490701,"市","中国","山西","晋城","","","",10,0,3,0,1,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",112.432825,39.331595,"市","中国","山西","朔州","","","",8,0,3,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",111.007528,35.026412,"市","中国","山西","运城","","","",19,0,14,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.116255,36.195386,"市","中国","山西","长治","","","",8,0,1,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.580519,37.856971,"市","中国","山西","阳泉","","","",4,0,2,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.26653,23.132191,"省","中国","广东","","","","",1332,0,619,5,1,0,48,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.751765,23.020536,"市","中国","广东","东莞","","","",91,0,24,1,0,0,5,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.392782,22.517645,"市","中国","广东","中山","","","",66,0,40,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.121416,23.021548,"市","中国","广东","佛山","","","",84,0,27,0,0,0,4,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.264434,23.129162,"市","中国","广东","广州","","","",339,0,148,0,0,0,6,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.416196,23.111847,"市","中国","广东","惠州","","","",62,0,36,0,3,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.372831,23.549993,"市","中国","广东","揭阳","","","",8,0,4,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.122238,24.288615,"市","中国","广东","梅州","","","",16,0,8,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.681972,23.354091,"市","中国","广东","汕头","","","",25,0,15,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",115.375278,22.786211,"市","中国","广东","汕尾","","","",5,0,2,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.081901,22.578738,"市","中国","广东","江门","","","",23,0,8,0,0,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.700447,23.743538,"市","中国","广东","河源","","","",4,0,1,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.057868,22.543099,"市","中国","广东","深圳","","","",416,0,163,2,0,0,11,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.056031,23.681763,"市","中国","广东","清远","","","",12,0,9,0,0,0,4,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",110.359377,21.270707,"市","中国","广东","湛江","","","",22,0,11,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.622603,23.65695,"市","中国","广东","潮州","","","",5,0,4,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.576726,22.270715,"市","中国","广东","珠海","","","",98,0,43,1,0,0,2,1,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",112.465091,23.047191,"市","中国","广东","肇庆","","","",18,0,9,1,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",110.925456,21.662999,"市","中国","广东","茂名","","","",14,0,6,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",111.982232,21.857958,"市","中国","广东","阳江","","","",13,0,9,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.597522,24.810403,"市","中国","广东","韶关","","","",10,0,4,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",108.327546,22.815478,"省","中国","广西","","","","",245,0,87,2,1,0,11,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",109.119927,21.481254,"市","中国","广西","北海","","","",44,0,14,1,0,0,4,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",108.366543,22.817002,"市","中国","广西","南宁","","","",54,0,18,0,0,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",109.221465,23.750306,"市","中国","广西","来宾","","","",11,0,0,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",109.415953,24.325502,"市","中国","广西","柳州","","","",24,0,8,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",110.290194,25.273566,"市","中国","广西","桂林","","","",31,0,15,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",111.279115,23.476962,"市","中国","广西","梧州","","","",5,0,5,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",108.085261,24.692931,"市","中国","广西","河池","","","",23,0,0,1,1,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",110.164756,22.636379,"市","中国","广西","玉林","","","",11,0,4,0,1,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",106.618201,23.902333,"市","中国","广西","百色","","","",3,0,2,0,0,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",109.598926,23.11153,"市","中国","广西","贵港","","","",8,0,3,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",111.566694,24.403582,"市","中国","广西","贺州","","","",4,0,0,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",108.654146,21.979933,"市","中国","广西","钦州","","","",8,0,1,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",108.353846,21.68686,"市","中国","广西","防城港","","","",18,0,6,0,0,0,5,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",87.627704,43.793026,"省","中国","新疆","","","","",76,0,20,1,0,0,6,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",87.616848,43.825592,"市","中国","新疆","乌鲁木齐","","","",23,0,6,0,0,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",81.324136,43.916823,"市","中国","新疆","伊犁州","","","",18,0,4,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",87.54324,44.166756,"市","中国","新疆","六师五家渠","","","",2,0,0,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",-200.0,-200.0,"市","中国","新疆","兵团第九师","","","",4,0,0,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",-200.0,-200.0,"市","中国","新疆","兵团第十二师","","","",3,0,0,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",-200.0,-200.0,"市","中国","新疆","兵团第四师","","","",10,0,0,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",89.189651,42.951382,"市","中国","新疆","吐鲁番","","","",3,0,1,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",86.145298,41.764115,"市","中国","新疆","巴州","","","",3,0,0,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",87.308224,44.011182,"市","中国","新疆","昌吉州","","","",4,0,0,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",-200.0,-200.0,"市","中国","新疆","第七师","","","",1,0,1,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",86.08046,44.305428,"市","中国","新疆","第八师石河子","","","",4,0,1,1,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",80.260605,41.168779,"市","中国","新疆","阿克苏","","","",1,0,1,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.763232,32.061707,"省","中国","江苏","","","","",631,0,325,0,0,0,29,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.796877,32.060255,"市","中国","江苏","南京","","","",93,0,35,0,1,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",120.894291,31.980171,"市","中国","江苏","南通","","","",40,0,21,0,0,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.275198,33.963232,"市","中国","江苏","宿迁","","","",13,0,7,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",119.973987,31.810689,"市","中国","江苏","常州","","","",51,0,27,0,1,0,7,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.284124,34.205768,"市","中国","江苏","徐州","","","",79,0,46,0,0,0,4,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",119.412966,32.39421,"市","中国","江苏","扬州","","","",23,0,11,0,0,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",120.31191,31.491169,"市","中国","江苏","无锡","","","",55,0,27,0,0,0,6,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",119.923116,32.455778,"市","中国","江苏","泰州","","","",37,0,22,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",119.015285,33.610353,"市","中国","江苏","淮安","","","",66,0,28,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",120.163561,33.347382,"市","中国","江苏","盐城","","","",27,0,18,0,0,0,4,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",120.585315,31.298886,"市","中国","江苏","苏州","","","",87,0,31,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",119.221611,34.596653,"市","中国","江苏","连云港","","","",48,0,17,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",119.425836,32.187849,"市","中国","江苏","镇江","","","",12,0,6,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",115.909228,28.675696,"省","中国","江西","","","","",934,0,432,1,0,0,70,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.943433,28.454863,"市","中国","江西","上饶","","","",123,0,47,0,0,0,8,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.00193,29.705077,"市","中国","江西","九江","","","",118,0,33,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",115.858197,28.682892,"市","中国","江西","南昌","","","",230,0,114,0,1,0,19,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.992509,27.113443,"市","中国","江西","吉安","","","",22,0,11,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.416778,27.815619,"市","中国","江西","宜春","","","",106,0,33,0,0,0,3,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.358181,27.949217,"市","中国","江西","抚州","","","",72,0,29,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.917346,27.817808,"市","中国","江西","新余","","","",129,0,58,0,0,0,12,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.178419,29.268835,"市","中国","江西","景德镇","","","",6,0,3,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.854556,27.622768,"市","中国","江西","萍乡","","","",33,0,7,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.935029,25.831829,"市","中国","江西","赣州","","","",76,0,24,1,0,0,4,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.946007,25.853212,"市","中国","江西","赣江新区","","","",1,0,0,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.069202,28.260189,"市","中国","江西","鹰潭","","","",18,0,3,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.468664,38.037057,"省","中国","河北","","","","",307,0,152,5,1,0,16,1,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",115.464806,38.873891,"市","中国","河北","保定","","","",32,0,27,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",118.180193,39.630867,"市","中国","河北","唐山","","","",55,0,11,1,4,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.683752,39.538047,"市","中国","河北","廊坊","","","",30,0,18,0,0,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",110.479191,29.117096,"市","中国","河北","张家界","","","",34,0,15,0,29,0,10,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",117.96241,40.954071,"市","中国","河北","承德","","","",7,0,4,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",116.838834,38.304477,"市","中国","河北","沧州","","","",48,0,18,2,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.51486,38.042307,"市","中国","河北","石家庄","","","",28,0,11,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",119.600492,39.935385,"市","中国","河北","秦皇岛","","","",10,0,4,0,0,0,1,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",115.670177,37.73892,"市","中国","河北","衡水","","","",8,0,6,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.504844,37.070589,"市","中国","河北","邢台","","","",23,0,10,1,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.538961,36.625657,"市","中国","河北","邯郸","","","",31,0,12,0,0,0,2,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.753602,34.765515,"省","中国","河南","","","","",1265,0,614,19,3,0,62,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",111.200135,34.772493,"市","中国","河南","三门峡","","","",7,0,3,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.091023,32.146983,"市","中国","河南","信阳","","","",268,0,28,3,2,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",112.528321,32.990833,"市","中国","河南","南阳","","","",155,0,28,2,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.696951,33.626149,"市","中国","河南","周口","","","",76,0,16,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",115.65637,34.414172,"市","中国","河南","商丘","","","",91,0,9,1,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.392392,36.097577,"市","中国","河南","安阳","","","",52,0,10,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.192661,33.766169,"市","中国","河南","平顶山","","","",58,0,13,1,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.307581,34.797239,"市","中国","河南","开封","","","",26,0,1,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",113.9268,35.303004,"市","中国","河南","新乡","","","",57,0,6,1,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",112.45404,34.619682,"市","中国","河南","洛阳","","","",31,0,2,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",112.601918,35.067243,"市","中国","河南","济源示范区","","","",5,0,0,0,0,0,0,0,"","2020-02-19 13:00:00"
"新型冠状病毒肺炎","",114.016539,33.581412,"市","中国","河南","漯河","","","",34,0,6,0,0,0,0,0,"","2020-02-19 13:00:00"
