# 来源：本词表来自BCC语料库汉语部分的报刊（news）频道。
# 说明：未去除字母词。存在部分数量词残留。
# 制作：北京语言大学・信息科学学院・大数据与教育技术研究所 2015年10月
# 引用：北京语言大学BCC语料库 http://bcc.blcu.edu.cn
# 吾匣：截取频数大于等于200的数据
"词","排名","频次"
村长,15341,7077
尺度,15342,7077
排演,15343,7076
嫌犯,15344,7074
突飞猛进,15345,7074
辍学,15346,7072
五分之一,15347,7072
事业心,15348,7072
活动室,15349,7069
歌唱家,15350,7068
孙女,15351,7067
相通,15352,7066
纸条,15353,7065
讨厌,15354,7065
一张张,15355,7065
摄影师,15356,7065
交大,15357,7065
中秋节,15358,7064
乳房,15359,7063
治本,15360,7063
干警们,15361,7063
看不起,15362,7062
打退,15363,7061
逢高,15364,7060
厕,15365,7058
婴,15366,7058
法网,15367,7056
荷兰队,15368,7056
有把握,15369,7055
市况,15370,7054
勤工俭学,15371,7053
救火,15372,7053
摒弃,15373,7050
党刊,15374,7050
共商,15375,7049
吉利,15376,7049
分担,15377,7048
懂事,15378,7048
急切,15379,7047
第六条,15380,7047
不理,15381,7046
喝茶,15382,7046
国立,15383,7045
母校,15384,7045
中用,15385,7045
感性,15386,7044
三线,15387,7044
寻觅,15388,7044
农闲,15389,7043
引出,15390,7043
引种,15391,7041
瑞金,15392,7041
群策群力,15393,7040
张扬,15394,7040
送货上门,15395,7038
大象,15396,7038
苦头,15397,7037
主犯,15398,7036
试试,15399,7035
队队,15400,7034
清澈,15401,7034
黔西南州,15402,7033
堤坝,15403,7033
生活会,15404,7031
长发,15405,7031
生产量,15406,7031
睹,15407,7030
茶农,15408,7029
倒伏,15409,7029
经合组织,15410,7028
拿走,15411,7026
统筹兼顾,15412,7025
轻型,15413,7024
平房,15414,7024
摆设,15415,7023
底蕴,15416,7022
女双,15417,7022
股票市场,15418,7021
音乐厅,15419,7020
爵士,15420,7020
大水,15421,7020
赶忙,15422,7020
德才兼备,15423,7020
放火,15424,7018
烟雾,15425,7018
过冬,15426,7016
鄱阳湖,15427,7012
老字号,15428,7012
自用,15429,7011
邱,15430,7010
补救,15431,7009
小水电,15432,7009
只管,15433,7008
汹涌,15434,7008
入场券,15435,7007
吊唁,15436,7005
芦笙,15437,7005
送出,15438,7005
女婴,15439,7003
乍,15440,7001
本钱,15441,7000
鼓浪屿区,15442,7000
相约,15443,7000
防灾,15444,6999
陈女士,15445,6999
行医,15446,6996
大头,15447,6996
扑救,15448,6992
进食,15449,6989
水厂,15450,6989
真面目,15451,6989
劝告,15452,6988
李铁映,15453,6987
访问团,15454,6987
股份公司,15455,6986
大公无私,15456,6986
八角,15457,6985
大风大浪,15458,6985
运载火箭,15459,6984
尔后,15460,6983
崇,15461,6982
亚特兰大,15462,6982
英模,15463,6980
杨子荣,15464,6980
花纹,15465,6980
看得见,15466,6978
框,15467,6978
无期徒刑,15468,6978
陈慕华,15469,6977
天黑,15470,6976
禁运,15471,6976
防疫站,15472,6976
终审,15473,6976
移风易俗,15474,6974
存单,15475,6974
迎春,15476,6973
蜂蜜,15477,6973
逃走,15478,6971
慎,15479,6969
育种,15480,6969
上好,15481,6968
详情,15482,6966
皮包,15483,6965
觅,15484,6964
杂文,15485,6963
常人,15486,6963
真切,15487,6960
投案自首,15488,6960
农副业,15489,6959
参拜,15490,6958
南昌县,15491,6958
思想准备,15492,6958
送温暖,15493,6956
持刀,15494,6952
胶鞋,15495,6952
出勤率,15496,6951
绿豆,15497,6951
绸缎,15498,6951
踏踏实实,15499,6950
汉口,15500,6948
滇,15501,6948
搭乘,15502,6948
深有感触,15503,6948
郊外,15504,6947
节育,15505,6946
肺炎,15506,6946
后门,15507,6946
居高不下,15508,6946
精髓,15509,6944
榕树,15510,6940
总评,15511,6940
零配件,15512,6937
副厅长,15513,6937
军费,15514,6937
刑事拘留,15515,6936
布达佩斯,15516,6936
真心,15517,6936
收购站,15518,6933
省直机关,15519,6933
群山,15520,6932
一般性,15521,6931
废止,15522,6931
青蛙,15523,6931
鲜美,15524,6930
靶,15525,6930
克制,15526,6930
新潮,15527,6930
沮丧,15528,6929
水仙,15529,6927
原著,15530,6927
游船,15531,6926
点滴,15532,6926
宪兵,15533,6926
回味,15534,6926
避孕,15535,6925
胜过,15536,6922
文化节,15537,6921
从业,15538,6921
不平凡,15539,6921
胀,15540,6920
红光,15541,6920
疗养院,15542,6918
泄露,15543,6918
固体,15544,6917
巴拉克,15545,6916
轻伤,15546,6916
入学率,15547,6914
第十一届,15548,6914
特警,15549,6913
靖国神社,15550,6912
黑社会,15551,6912
参赞,15552,6911
车窗,15553,6911
俨然,15554,6910
务农,15555,6910
包办,15556,6908
生力军,15557,6907
营业时间,15558,6906
内幕,15559,6904
火化,15560,6904
买票,15561,6904
膳食,15562,6904
可作,15563,6903
捣,15564,6903
第三位,15565,6901
盖章,15566,6901
次要,15567,6900
手掌,15568,6899
伎俩,15569,6897
含糊,15570,6896
南岸,15571,6894
大喊,15572,6894
没有用,15573,6892
疆,15574,6891
草鞋,15575,6891
炖,15576,6891
外壳,15577,6889
齐声,15578,6889
梯田,15579,6888
计件,15580,6886
流淌,15581,6885
槟榔,15582,6885
效劳,15583,6885
抽样调查,15584,6884
解体,15585,6883
滚出去,15586,6882
装载,15587,6882
代购,15588,6882
肆无忌惮,15589,6881
白糖,15590,6880
选址,15591,6880
外债,15592,6879
不由得,15593,6879
十一月份,15594,6878
轰鸣,15595,6877
海报,15596,6877
悠悠,15597,6876
煤窑,15598,6876
预购,15599,6874
着火,15600,6874
联邦德国,15601,6873
有道理,15602,6870
索尼,15603,6869
总编辑,15604,6869
承销,15605,6869
相隔,15606,6866
废气,15607,6866
溪水,15608,6866
祠,15609,6866
养蚕,15610,6865
西柏林,15611,6864
喜闻乐见,15612,6864
不妙,15613,6863
板栗,15614,6862
赐,15615,6862
顷,15616,6862
变电站,15617,6860
个头,15618,6859
捎,15619,6857
生物学,15620,6856
太极拳,15621,6855
上限,15622,6855
南山路,15623,6854
紧握,15624,6852
手腕,15625,6851
大汗,15626,6850
头衔,15627,6850
抢夺,15628,6850
仪仗队,15629,6848
亏本,15630,6848
干杯,15631,6848
农业银行,15632,6848
增开,15633,6848
凶猛,15634,6847
亚洲杯,15635,6847
围困,15636,6847
山洞,15637,6846
霸王,15638,6846
跳板,15639,6844
兵营,15640,6844
逐月,15641,6843
好书,15642,6843
召唤,15643,6843
郑立中,15644,6841
家底,15645,6841
二元,15646,6839
商议,15647,6838
复员军人,15648,6836
第九条,15649,6835
单向,15650,6835
掌权,15651,6835
黔东南,15652,6832
无知,15653,6832
礁,15654,6830
两面派,15655,6830
足额,15656,6829
轨迹,15657,6828
布加勒斯特,15658,6828
香料,15659,6827
工作面,15660,6825
泳,15661,6825
董建华,15662,6825
试验区,15663,6823
驻京,15664,6823
流窜,15665,6823
毒气,15666,6823
倒霉,15667,6821
相等,15668,6820
二等,15669,6818
限价,15670,6818
包销,15671,6818
发光,15672,6817
自由主义,15673,6817
失落,15674,6816
捆绑,15675,6815
年月,15676,6815
奇妙,15677,6814
利害关系,15678,6813
斥责,15679,6812
电流,15680,6811
教职工,15681,6809
三菱,15682,6809
细小,15683,6807
尾声,15684,6807
围住,15685,6806
食糖,15686,6804
改写,15687,6804
跟前,15688,6804
无愧,15689,6804
牟取暴利,15690,6803
五项原则,15691,6802
铁人,15692,6802
疫病,15693,6802
闯进,15694,6800
喻,15695,6800
挂号,15696,6800
呵护,15697,6797
特约通讯员,15698,6797
上半时,15699,6796
匮乏,15700,6795
折射,15701,6795
下地,15702,6795
归于,15703,6794
恶果,15704,6793
热泪盈眶,15705,6793
求医,15706,6793
感谢信,15707,6793
施放,15708,6793
明码标价,15709,6793
杜鹃,15710,6792
喀,15711,6792
痛快,15712,6789
党团,15713,6788
祈祷,15714,6787
坯,15715,6787
样本,15716,6787
装车,15717,6786
信得过,15718,6785
自古以来,15719,6785
题写,15720,6785
枪击,15721,6784
诗意,15722,6782
贺卡,15723,6781
文中,15724,6780
白皮书,15725,6780
查证,15726,6780
阵雨,15727,6779
红线,15728,6778
国家大事,15729,6778
贵国,15730,6777
颈部,15731,6776
禄,15732,6776
收录,15733,6774
葫芦,15734,6772
调集,15735,6771
雕像,15736,6771
行凶,15737,6768
过境,15738,6768
伸向,15739,6767
享乐,15740,6766
粮票,15741,6764
激进,15742,6764
闪电,15743,6764
传承,15744,6763
顾不得,15745,6763
稿子,15746,6763
制动,15747,6762
翻两番,15748,6761
等价,15749,6760
奴隶主,15750,6759
无罪,15751,6758
出主意,15752,6757
痘,15753,6757
练功,15754,6757
沪上,15755,6757
第一手,15756,6756
羽毛,15757,6755
煮饭,15758,6755
左翼,15759,6753
剪彩,15760,6752
沉没,15761,6752
苏军,15762,6752
皂,15763,6751
募,15764,6749
例行,15765,6748
北海,15766,6748
前排,15767,6748
史册,15768,6747
瓜果,15769,6747
杨晨,15770,6747
狂风,15771,6746
名言,15772,6745
混进,15773,6745
肝病,15774,6744
万家,15775,6743
磁卡,15776,6742
竿,15777,6742
咒骂,15778,6740
断言,15779,6740
^,15780,6739
深层,15781,6739
如意,15782,6738
栽插,15783,6738
信息产业部,15784,6738
尉健行,15785,6738
小狗,15786,6737
怒火,15787,6737
中央人民广播电台,15788,6737
内销,15789,6734
伤病员,15790,6732
骄,15791,6732
屡次,15792,6732
息息相关,15793,6731
芙蓉,15794,6730
汇价,15795,6730
西服,15796,6728
观礼,15797,6728
哲,15798,6727
特技,15799,6726
谎,15800,6726
精辟,15801,6725
靠拢,15802,6725
叛军,15803,6725
罢免,15804,6725
严明,15805,6724
帖,15806,6724
别看,15807,6724
大蒜,15808,6723
英文,15809,6721
食粮,15810,6720
副总参谋长,15811,6720
骆驼,15812,6719
总价,15813,6719
横盘,15814,6718
宋江,15815,6718
截然不同,15816,6717
梦幻,15817,6717
遗弃,15818,6717
在学,15819,6717
中段,15820,6716
滨江,15821,6716
窨,15822,6716
笑笑,15823,6715
竖起,15824,6715
核战争,15825,6714
黄某,15826,6714
一年四季,15827,6714
代表作,15828,6713
怡,15829,6713
漳浦,15830,6712
艺术性,15831,6712
永安,15832,6711
第八条,15833,6711
摔跤,15834,6711
李富春,15835,6709
向北,15836,6708
兄妹,15837,6708
代理商,15838,6707
献策,15839,6707
弄清楚,15840,6706
跃居,15841,6706
常任,15842,6705
水费,15843,6705
楼道,15844,6704
咽喉,15845,6703
特殊性,15846,6702
抽检,15847,6701
商品粮,15848,6700
骤然,15849,6700
筷,15850,6699
客轮,15851,6699
资金不足,15852,6699
积雪,15853,6696
吴官正,15854,6695
筋,15855,6695
庆祝会,15856,6695
脸部,15857,6694
原地,15858,6693
国门,15859,6692
直观,15860,6692
饱和,15861,6690
抚州,15862,6689
监护,15863,6689
停滞,15864,6689
事变,15865,6689
亚运,15866,6688
杭州大厦,15867,6687
一阵子,15868,6687
幼稚,15869,6686
寝室,15870,6684
愚蠢,15871,6683
戒指,15872,6682
录音机,15873,6682
抒情,15874,6681
君子,15875,6681
版画,15876,6681
成名,15877,6681
重头戏,15878,6680
于我,15879,6680
降级,15880,6680
翻番,15881,6679
绳索,15882,6679
本文,15883,6679
清早,15884,6678
生计,15885,6677
自留,15886,6676
中央情报局,15887,6676
走过来,15888,6676
质检,15889,6676
追上,15890,6676
方毅,15891,6675
交界处,15892,6675
响彻,15893,6674
发抖,15894,6674
纠集,15895,6674
传遍,15896,6673
居住区,15897,6673
文学家,15898,6672
精巧,15899,6672
发誓,15900,6670
量化,15901,6669
交还,15902,6669
爪,15903,6668
互通,15904,6668
爱国热情,15905,6667
王家,15906,6667
长青,15907,6667
可不是,15908,6666
巴塞罗那,15909,6666
贮,15910,6666
螃蟹,15911,6666
汞,15912,6665
助攻,15913,6665
金字塔,15914,6665
总督,15915,6665
办公桌,15916,6665
西北部,15917,6664
光临,15918,6664
口音,15919,6663
小季,15920,6662
戒备,15921,6662
火车头,15922,6662
新闻公报,15923,6661
定居点,15924,6660
区级,15925,6660
佩戴,15926,6659
重创,15927,6658
乌干达,15928,6658
滑冰,15929,6657
姑,15930,6657
植物园,15931,6657
爬山,15932,6657
西博,15933,6656
智能化,15934,6656
毁灭性,15935,6656
鲨鱼,15936,6655
副司令员,15937,6655
中游,15938,6655
低级,15939,6654
刺绣,15940,6652
陛下,15941,6650
凝固,15942,6650
小国,15943,6649
卫生所,15944,6647
亲热,15945,6647
印刷厂,15946,6646
残害,15947,6646
不只,15948,6645
化疗,15949,6645
传言,15950,6644
王永明,15951,6644
湖面,15952,6643
紧迫性,15953,6643
莎,15954,6643
有种,15955,6643
第四个,15956,6642
电风扇,15957,6642
动情,15958,6642
放慢,15959,6642
本田,15960,6642
虚报,15961,6639
站台,15962,6639
糠,15963,6638
杀伤,15964,6638
仰光,15965,6638
用钱,15966,6636
重量级,15967,6636
字眼,15968,6635
组织生活,15969,6634
社教,15970,6634
议事,15971,6633
大卖,15972,6633
转发,15973,6633
男主角,15974,6633
世界性,15975,6631
用完,15976,6631
伺机,15977,6631
勒索,15978,6629
磁带,15979,6627
鼓足,15980,6627
普遍性,15981,6626
织物,15982,6626
赣州市,15983,6625
特等,15984,6625
大笑,15985,6625
货品,15986,6624
屑,15987,6624
哈尔滨市,15988,6624
石刻,15989,6623
墓地,15990,6623
胺,15991,6623
土建,15992,6622
深为,15993,6622
离职,15994,6622
摆摊,15995,6621
新生儿,15996,6621
多形式,15997,6621
声乐,15998,6621
花篮,15999,6621
相聚,16000,6620
最好是,16001,6620
拖鞋,16002,6618
饱受,16003,6618
妥当,16004,6617
印证,16005,6617
归队,16006,6617
繁荣昌盛,16007,6617
两用,16008,6616
商业部,16009,6616
科伦坡,16010,6614
海瑞,16011,6613
木质,16012,6612
泰森,16013,6611
僵化,16014,6611
火速,16015,6611
更上一层楼,16016,6610
致辞,16017,6609
共用,16018,6608
泥巴,16019,6608
毒打,16020,6607
脱销,16021,6607
橙,16022,6607
爬行,16023,6607
麦田,16024,6607
发布会,16025,6606
将就,16026,6605
大势,16027,6605
自信心,16028,6603
掩,16029,6603
抗癌,16030,6601
合唱团,16031,6600
不失为,16032,6599
引爆,16033,6599
增派,16034,6596
驳,16035,6596
约会,16036,6596
卢旺达,16037,6595
口感,16038,6595
斯德哥尔摩,16039,6595
陌生人,16040,6594
趣,16041,6594
高雄,16042,6594
港商,16043,6594
垦,16044,6594
带入,16045,6593
桐油,16046,6593
雪花,16047,6592
传染性,16048,6592
人代会,16049,6591
胆子,16050,6591
子孙后代,16051,6590
结石,16052,6589
记忆力,16053,6589
巩俐,16054,6588
天线,16055,6588
交响乐,16056,6588
中纪委,16057,6588
自首,16058,6586
教书,16059,6586
大卫,16060,6585
和平演变,16061,6584
工作服,16062,6584
顶峰,16063,6583
直流,16064,6583
诉苦,16065,6580
万隆,16066,6579
浦东新区,16067,6579
操心,16068,6578
后遗症,16069,6578
瘤,16070,6577
连绵,16071,6577
李铁,16072,6576
悬崖,16073,6575
绝非,16074,6574
记述,16075,6574
著作权,16076,6573
铁矿,16077,6573
历史文化名城,16078,6573
糕,16079,6573
抢先,16080,6572
行政处分,16081,6572
心中有数,16082,6571
水文,16083,6571
月经,16084,6571
金星,16085,6570
火腿,16086,6570
第十次,16087,6570
插入,16088,6569
冰雹,16089,6568
攻坚战,16090,6568
赡养,16091,6567
语气,16092,6566
假设,16093,6564
伴奏,16094,6563
传记,16095,6562
│,16096,6562
赫然,16097,6562
沥青,16098,6562
控制中心,16099,6560
迟缓,16100,6559
新意,16101,6558
指导性,16102,6558
奇观,16103,6558
好久,16104,6558
五花八门,16105,6558
富阳县,16106,6557
洗衣服,16107,6557
老李,16108,6556
苏格兰,16109,6555
小黄,16110,6555
商户,16111,6555
钱币,16112,6555
塌方,16113,6554
熏陶,16114,6554
扭亏为盈,16115,6553
家史,16116,6552
命中,16117,6551
教工,16118,6550
满身,16119,6548
和美,16120,6548
生出,16121,6548
眼帘,16122,6547
劳动法,16123,6547
佳作,16124,6547
骨骼,16125,6546
赣江,16126,6545
基调,16127,6544
南面,16128,6544
远见,16129,6542
稽,16130,6542
航天员,16131,6542
肃反,16132,6542
屈,16133,6541
使出,16134,6541
制片,16135,6540
鲜鱼,16136,6539
老龄,16137,6539
农科院,16138,6537
责任书,16139,6536
落空,16140,6536
科研院所,16141,6536
脱险,16142,6536
国库,16143,6535
侵越,16144,6535
货色,16145,6535
让出,16146,6534
催促,16147,6534
顶部,16148,6534
相片,16149,6533
今年底,16150,6532
厂部,16151,6531
富阳市,16152,6531
闽江,16153,6530
共产主义者,16154,6529
筑路,16155,6528
应变,16156,6528
现代戏,16157,6527
第一代,16158,6527
出口额,16159,6527
比武,16160,6526
芳香,16161,6526
扬州,16162,6526
电解,16163,6526
养活,16164,6524
原名,16165,6524
唆使,16166,6523
色素,16167,6520
诺贝尔,16168,6519
定型,16169,6518
变电,16170,6517
备用,16171,6516
低劣,16172,6516
布依,16173,6516
水桶,16174,6516
驴,16175,6515
耻辱,16176,6514
早饭,16177,6513
先决条件,16178,6512
收盘价,16179,6512
东西方,16180,6512
被套,16181,6512
盘县,16182,6511
次年,16183,6508
悲伤,16184,6508
民法,16185,6507
值此,16186,6507
绞,16187,6506
空方,16188,6506
茬,16189,6505
贪图,16190,6504
简要,16191,6503
选举法,16192,6503
阻塞,16193,6502
外企,16194,6502
猛攻,16195,6502
扭亏增盈,16196,6500
迫击炮,16197,6499
抗争,16198,6499
没落,16199,6497
便秘,16200,6497
骤,16201,6494
反倒,16202,6493
西红柿,16203,6493
革命性,16204,6492
刘宁一,16205,6492
笨,16206,6490
起家,16207,6489
粮价,16208,6489
星光,16209,6489
牵线搭桥,16210,6488
王室,16211,6488
吃苦耐劳,16212,6488
金黄,16213,6487
公益性,16214,6486
跨度,16215,6486
克己复礼,16216,6486
漫游,16217,6485
人世,16218,6484
住址,16219,6483
弓,16220,6483
烟农,16221,6482
廉洁奉公,16222,6480
银行业,16223,6480
皖,16224,6479
食油,16225,6479
登录,16226,6478
不定,16227,6477
腌,16228,6477
中盘,16229,6477
空调器,16230,6475
评判,16231,6474
莫洛托夫,16232,6474
情结,16233,6474
飞越,16234,6473
歌坛,16235,6472
佰,16236,6471
减缓,16237,6471
游乐,16238,6470
楠,16239,6470
私家,16240,6469
平地,16241,6468
空洞,16242,6468
小册子,16243,6468
添加剂,16244,6468
沿用,16245,6468
守则,16246,6468
做文章,16247,6467
民政局,16248,6466
时隔,16249,6465
镶嵌,16250,6465
能耗,16251,6465
歉意,16252,6465
不以为然,16253,6464
标志性,16254,6464
规律性,16255,6463
坚硬,16256,6463
公职,16257,6459
瓜子,16258,6458
天气预报,16259,6457
进水,16260,6457
寿险,16261,6457
丢下,16262,6455
配种,16263,6455
盘子,16264,6453
强权,16265,6453
运动场,16266,6452
拧,16267,6452
为害,16268,6451
变本加厉,16269,6451
盛况,16270,6450
对敌,16271,6450
兔子,16272,6450
场次,16273,6449
神色,16274,6449
低调,16275,6447
此起彼伏,16276,6446
典当,16277,6446
所作所为,16278,6446
三好,16279,6446
算得,16280,6445
安全感,16281,6443
激增,16282,6441
祝酒,16283,6440
猛然,16284,6440
出乎,16285,6439
嘿,16286,6439
透支,16287,6439
连环画,16288,6439
契约,16289,6438
工农红军,16290,6437
乌兰夫,16291,6436
喷气式,16292,6436
散装,16293,6435
土特产品,16294,6435
向阳,16295,6434
秋耕,16296,6434
喉,16297,6434
畅所欲言,16298,6433
没关系,16299,6432
俞,16300,6432
体格,16301,6429
人际关系,16302,6429
凸现,16303,6428
微量元素,16304,6428
不得了,16305,6427
副队长,16306,6426
延缓,16307,6426
灯具,16308,6422
开店,16309,6422
领奖,16310,6421
取长补短,16311,6421
倾诉,16312,6421
缩减,16313,6421
尽头,16314,6419
经贸委,16315,6419
性命,16316,6417
仆从,16317,6413
交际,16318,6413
进化,16319,6412
儿媳,16320,6411
造假,16321,6410
突如其来,16322,6408
和平理事会,16323,6408
通商,16324,6407
偷盗,16325,6407
故居,16326,6406
秋粮,16327,6404
尾市,16328,6403
宗教界,16329,6403
要命,16330,6402
扭曲,16331,6402
保量,16332,6402
流利,16333,6401
抗震救灾,16334,6401
险恶,16335,6401
报喜,16336,6400
接生,16337,6399
动脉,16338,6399
寓,16339,6399
清偿,16340,6399
补上,16341,6399
独唱,16342,6397
走俏,16343,6397
满腔,16344,6395
阿拉伯人,16345,6395
恪守,16346,6394
