# 现代汉语语料库词语分词类频率表
# 语料规模：2000万字 ，只列入出现次数大于50次的词
# 制作：www.cncorpus.org 语料库在线网站
"Word","Rank","Token","Catelog","Count","Frequency","Cumulative frequency"
过滤,10564,v,动词,91.0,0.001,90.06559999999781
皮质,10565,n,名词,91.0,0.001,90.06959999999783
宗法,10566,n,名词,91.0,0.001,90.05859999999778
东汉,10567,nt,时间名词,91.0,0.001,90.0195999999976
光波,10568,n,名词,91.0,0.001,90.0205999999976
反复,10569,v,动词,91.0,0.001,90.05959999999779
侵略军,10570,n,名词,91.0,0.001,90.01559999999758
分数,10571,n,名词,91.0,0.001,90.01759999999759
分枝,10572,n,名词,91.0,0.001,90.01359999999757
良,10573,a,形容词,91.0,0.001,90.01259999999756
素养,10574,n,名词,91.0,0.001,90.01159999999756
雅典,10575,ns,地名,91.0,0.001,90.01059999999755
缓和,10576,v,动词,91.0,0.001,90.00959999999755
连续性,10577,n,名词,91.0,0.001,90.00859999999754
白白,10578,d,副词,91.0,0.001,90.00759999999754
寻觅,10579,v,动词,91.0,0.001,90.00659999999753
迁徙,10580,v,动词,91.0,0.001,89.9985999999975
女方,10581,n,名词,91.0,0.001,89.9995999999975
诱发,10582,v,动词,91.0,0.001,90.0005999999975
嗓音,10583,n,名词,91.0,0.001,90.00159999999751
嗡嗡,10584,o,拟声词,91.0,0.001,90.00259999999751
扇子,10585,n,名词,91.0,0.001,90.00359999999752
证券,10586,n,名词,91.0,0.001,90.00559999999753
油灯,10587,n,名词,91.0,0.001,90.00459999999752
乐意,10588,v,动词,91.0,0.001,89.99759999999749
眼球,10589,n,名词,91.0,0.001,90.01459999999757
饭菜,10590,n,名词,91.0,0.001,90.02959999999764
恰,10591,d,副词,91.0,0.001,90.03759999999768
披上,10592,v,动词,91.0,0.001,90.03659999999768
屈原,10593,nh,人名,91.0,0.001,90.03559999999767
噪声,10594,n,名词,91.0,0.001,90.03459999999767
风味,10595,n,名词,91.0,0.001,90.03359999999766
三十一,10596,m,数词,91.0,0.001,90.03259999999766
交流电,10597,n,名词,91.0,0.001,90.03159999999765
外壳,10598,n,名词,91.0,0.001,90.03059999999765
焦距,10599,n,名词,91.0,0.001,90.02759999999763
弹,10600,n,名词,91.0,0.001,90.01859999999759
合资,10601,a,形容词,91.0,0.001,90.01659999999758
年产,10602,v,动词,91.0,0.001,90.02859999999764
篮子,10603,n,名词,91.0,0.001,90.03859999999769
蟋蟀,10604,n,名词,91.0,0.001,90.02659999999763
注明,10605,v,动词,91.0,0.001,90.02559999999762
亲,10606,v,动词,91.0,0.001,90.02459999999762
丢下,10607,v,动词,91.0,0.001,90.02359999999761
看病,10608,v,动词,91.0,0.001,90.02259999999761
强有力,10609,a,形容词,91.0,0.001,90.0215999999976
引向,10610,v,动词,90.0,9.0E-4,90.14019999999799
笑嘻嘻,10611,a,形容词,90.0,9.0E-4,90.13929999999799
小部分,10612,n,名词,90.0,9.0E-4,90.13839999999799
看得出,10613,v,动词,90.0,9.0E-4,90.13749999999798
可逆,10614,v,动词,90.0,9.0E-4,90.13659999999798
免得,10615,c,连词,90.0,9.0E-4,90.13569999999798
白人,10616,n,名词,90.0,9.0E-4,90.10419999999793
微风,10617,n,名词,90.0,9.0E-4,90.145599999998
将领,10618,n,名词,90.0,9.0E-4,90.14199999999799
遮住,10619,v,动词,90.0,9.0E-4,90.13479999999798
产区,10620,n,名词,90.0,9.0E-4,90.13389999999798
绿叶,10621,n,名词,90.0,9.0E-4,90.12399999999796
并列,10622,v,动词,90.0,9.0E-4,90.13299999999798
磷酸,10623,n,名词,90.0,9.0E-4,90.142899999998
斜面,10624,n,名词,90.0,9.0E-4,90.13119999999797
林明跃,10625,nh,人名,90.0,9.0E-4,90.13029999999797
科学社会主义,10626,n,名词,90.0,9.0E-4,90.12939999999797
办起,10627,v,动词,90.0,9.0E-4,90.12849999999797
类别,10628,n,名词,90.0,9.0E-4,90.12759999999797
死人,10629,n,名词,90.0,9.0E-4,90.12669999999797
摄氏度,10630,q,量词,90.0,9.0E-4,90.12579999999797
整党,10631,v,动词,90.0,9.0E-4,90.12489999999796
正气,10632,n,名词,90.0,9.0E-4,90.13209999999798
工农联盟,10633,n,名词,90.0,9.0E-4,90.146499999998
配偶,10634,n,名词,90.0,9.0E-4,90.15729999999802
拥抱,10635,v,动词,90.0,9.0E-4,90.15459999999801
满满,10636,a,形容词,90.0,9.0E-4,90.15909999999802
利,10637,a,形容词,90.0,9.0E-4,90.15819999999802
度,10638,v,动词,90.0,9.0E-4,90.15369999999801
明星,10639,n,名词,90.0,9.0E-4,90.15999999999802
堕落,10640,v,动词,90.0,9.0E-4,90.16089999999802
耦合,10641,v,动词,90.0,9.0E-4,90.16179999999802
成交,10642,v,动词,90.0,9.0E-4,90.16269999999803
农家,10643,n,名词,90.0,9.0E-4,90.16359999999803
顺从,10644,v,动词,90.0,9.0E-4,90.15639999999802
