# 以[知乎](https://www.zhihu.com/)回答爲語料，總字數爲六億字，剔除非《通用規範漢字表》中的漢字後，統計字頻結果，並按照頻數降序排列。
# 本字頻表反映了簡體中文社區公衆用語習慣。有以下三個主要特點：一、其具有非官方性質，宣傳用語較少，貼近普通人生活。二、其具有社交性質，社交用語較多，貼近社交媒體生活。三、其語料質量較高，語言偏書面，且反映了一定的科學、文化、藝術基礎。
# 制作：https://github.com/forfudan/chinese-characters-frequency
"汉字","频次","频率","累计频率"
题,943843,0.0019436871967480032,0.48743540906662036
同,934499,0.0019244447876117237,0.4893598538542321
理,927206,0.0019094260708061924,0.49126927992503827
道,913002,0.0018801753024658978,0.4931494552275042
定,901006,0.0018554715417639705,0.49500492676926816
感,878477,0.0018090768247871686,0.4968140035940553
样,866446,0.0017843009874243072,0.49859830458147963
被,848309,0.0017469508617281707,0.5003452554432078
女,848132,0.0017465863597571603,0.502091841802965
几,839464,0.001728736059843497,0.5038205778628084
情,837129,0.0017239275168925967,0.505544505379701
意,835849,0.001721291570435572,0.5072657969501365
业,835612,0.0017208035084743886,0.5089866004586109
起,833965,0.001717411786744139,0.510704012245355
从,833681,0.0017168269361239868,0.512420839181479
老,828887,0.001706954492909162,0.5141277936743881
行,824601,0.0016981281909444687,0.5158259218653326
别,818386,0.0016853294352957126,0.5175112513006284
给,800040,0.00164754890896714,0.5191588002095955
两,794933,0.001637031894470246,0.5207958321040658
手,780963,0.0016082630100916263,0.5224040951141574
体,768379,0.0015823483614860034,0.5239864434756434
三,767924,0.001581411364893858,0.5255678548405373
更,757131,0.0015591849819949,0.5271270398225322
工,755944,0.0015567405535226436,0.5286837803760548
关,741711,0.0015274300645204322,0.5302112104405752
文,737933,0.0015196499038058705,0.531730860344381
常,734907,0.0015134183616348107,0.5332442787060158
法,728136,0.0014994746167437847,0.5347437533227596
第,727290,0.0014977324208823451,0.5362414857436419
正,726504,0.0014961137850110784,0.5377375995286531
她,725404,0.001493848518524573,0.5392314480471776
公,714734,0.0014718754336054695,0.5407033234807831
者,709323,0.001460732381825032,0.5421640558626081
动,707619,0.0014572232781041182,0.5436212791407122
打,700668,0.001442908853242573,0.5450641879939548
性,699808,0.0014411378267167596,0.5465053258206716
相,699139,0.0014397601328263304,0.5479450859534979
身,696676,0.0014346879952297277,0.5493797739487276
全,694779,0.0014307814402070905,0.5508105553889348
直,694653,0.001430521964227727,0.5522410773531625
机,688929,0.0014187343411652203,0.5536598116943278
候,686866,0.0014144859368364377,0.5550742976311642
力,678520,0.0013972987422033697,0.5564715963733676
把,676618,0.0013933818905148847,0.5578649782638825
次,674423,0.0013888616542077215,0.5592538399180902
太,669999,0.0013797511642656304,0.5606335910823558
美,665219,0.0013699075517151793,0.562003498634071
部,665035,0.001369528634411982,0.5633730272684829
明,664735,0.0013689108344611168,0.564741938102944
间,643792,0.0013257822198912217,0.5660677203228353
重,634193,0.001306014680796707,0.567373735003632
电,627209,0.0012916322979405668,0.5686653673015726
让,625144,0.001287379774945445,0.569952747076518
先,617817,0.0012722910408121488,0.5712250381173302
内,612905,0.0012621755962833171,0.5724872137136134
外,611015,0.0012582834565928668,0.5737454971702063
长,597350,0.0012301426688309598,0.5749756398390372
应,588725,0.0012123809202435874,0.5761880207592808
度,581540,0.0011975846114203673,0.5773856053707012
男,576689,0.001187594786214878,0.578573200156916
新,574464,0.0011830127699126284,0.5797562129268287
再,573231,0.0011804736121145726,0.5809366865389433
喜,567429,0.001168525361064841,0.5821052119000081
或,562619,0.0011586199685193032,0.5832638318685274
每,561355,0.0011560169713929916,0.5844198488399204
数,559955,0.0011531339049556208,0.585572982744876
爱,556934,0.001146912659450409,0.5867198954043265
基,552568,0.0011379216108321516,0.5878578170151586
友,550476,0.0011336134858414523,0.588991430501
认,549466,0.0011315335593402062,0.5901229640603403
进,547994,0.001128502220914628,0.5912514662812549
考,546182,0.0011247707092114025,0.5923762369904663
原,544394,0.0011210886215042464,0.5934973256119705
完,543918,0.0011201083789155403,0.5946174339908861
少,542145,0.0011164571812059274,0.595733891172092
并,540076,0.0011121964208781275,0.5968460875929701
日,538194,0.0011083207558530337,0.5979544083488231
接,530470,0.001092414466451426,0.5990468228152745
合,529928,0.0010912983078735295,0.6001381211231481
加,528874,0.0010891277707128235,0.6012272488938609
解,527279,0.0010858431343073905,0.6023130920281683
结,523254,0.0010775543182999499,0.6033906463464682
等,522325,0.0010756411977854376,0.6044662875442537
二,520453,0.001071786126092039,0.6055380736703457
已,519688,0.001070210736217333,0.6066082844065631
非,519568,0.001069963616236987,0.6076782480228001
特,518628,0.0010680278430576097,0.6087462758658577
话,515158,0.0010608819569592695,0.609807157822817
欢,502967,0.00103577662628928,0.6108429344491063
又,500491,0.001030677717361473,0.6118736121664677
论,498640,0.0010268658916646352,0.6129004780581324
社,497721,0.0010249733644818184,0.6139254514226142
吃,497143,0.0010237830699098183,0.614949234492524
东,495526,0.001020453128174655,0.6159696876206987
提,494388,0.0010181096070277066,0.6169877972277265
名,489829,0.0010087211071077263,0.6179965183348342
通,487679,0.0010042935407931928,0.6190008118756274
算,484394,0.0009975286313312194,0.6199983405069586
才,483812,0.0009963300994265411,0.6209946706063851
信,483401,0.000995483713493856,0.621990154319879
平,475465,0.0009791408454603036,0.6229692951653394
十,475043,0.0009782718068627532,0.6239475669722021
怎,473148,0.0009743693705064552,0.6249219363427085
代,472276,0.0009725736319826072,0.6258945099746911
该,470295,0.0009684940929737278,0.6268630040676648
水,469405,0.0009666612864528279,0.6278296653541177
跟,466738,0.0009611690448896368,0.6287908343990073
单,464886,0.0009573551598596293,0.6297481895588669
表,462901,0.0009532673835180717,0.630701456942385
区,461361,0.0009500960104369641,0.6316515529528219
各,458772,0.0009447643968609979,0.6325963173496829
教,458473,0.0009441486562433023,0.6335404660059262
入,453286,0.0009334668950928442,0.634473932901019
与,452309,0.0009314549265861934,0.6354053878276053
目,447257,0.0009210511754136246,0.6363264390030189
反,446553,0.000919601404862261,0.6372460404078811
需,439552,0.0009051840133422384,0.6381512244212234
较,436675,0.0008992593118134417,0.6390504837330369
活,435062,0.0008959376074109569,0.6399464213404478
位,434949,0.0008957049027627977,0.6408421262432106
头,433678,0.000893087490304299,0.6417352137335148
见,432698,0.0008910693437981396,0.642626283077313
产,430832,0.0008872266281037584,0.6435135097054168
且,430292,0.0008861145881922012,0.644399624293609
买,429619,0.0008847286569690938,0.6452843529505781
像,429315,0.0008841026196855504,0.6461684555702636
西,424832,0.0008748706290864558,0.64704332619935
至,423713,0.0008725662352697288,0.6479158924346198
网,423014,0.000871126761384213,0.648787019196004
类,419675,0.0008642506479310841,0.6496512698439351
朋,419668,0.0008642362325988973,0.650515506076534
世,416233,0.0008571624231614915,0.6513726684996954
量,414601,0.0008538015914287851,0.6522264700911242
放,414446,0.0008534823947875048,0.6530799524859118
何,409802,0.0008439188515481125,0.6539238713374599
系,404642,0.0008332926923932322,0.6547571640298531
找,402716,0.0008293264167086781,0.6555864904465617
始,400434,0.0008246270184157639,0.6564111174649775
车,399903,0.0008235335125027326,0.6572346509774802
写,398484,0.0008206113187351406,0.6580552622962154
化,398342,0.0008203188934250644,0.6588755811896404
科,395682,0.0008148410671940602,0.6596904222568345
期,394750,0.0008129217686800392,0.6605033440255146
专,394514,0.0008124357660520253,0.6613157797915666
影,391991,0.0008072400684652495,0.6621230198600319
场,391166,0.0008055411186003704,0.6629285609786322
首,389597,0.0008023100248573458,0.6637308710034895
品,389132,0.0008013524349335048,0.664532223438423
师,388123,0.0007992745677654284,0.6653314980061884
总,387616,0.0007982304858484663,0.6661297284920369
计,386932,0.0007968219019604938,0.6669265503939974
物,386420,0.0007957675233776839,0.6677223179173751
变,380300,0.0007831644043800352,0.6685054823217552
选,374505,0.0007712305686624904,0.6692767128904177
受,370180,0.0007623239527041847,0.6700390368431218
语,367589,0.0007569882204618795,0.6707960250635837
民,367267,0.0007563251151812843,0.671552350178765
程,363968,0.0007495313750549373,0.67230188155382
资,363633,0.0007488414984431379,0.6730507230522631
白,362534,0.000746578291289802,0.6737973013435529
难,362116,0.0007457174900249299,0.6745430188335778
带,360416,0.0007422166236366941,0.6752852354572145
件,360117,0.0007416008830189986,0.6760268363402335
图,359372,0.0007400666798076835,0.6767669030200412
利,354438,0.0007299059299491216,0.6774968089499903
记,352840,0.0007266151155441799,0.6782234240655345
思,351138,0.0007231101304896051,0.6789465341960241
听,350813,0.0007224408472095012,0.6796689750432336
清,349225,0.000719170626136255,0.6803881456693699
书,349039,0.0007187875901667187,0.6811069332595366
制,348320,0.0007173069296178119,0.6818242401891544
观,348224,0.0007171092336335351,0.682541349422788
越,347926,0.000716495552349009,0.683257844975137
口,346418,0.000713390077929327,0.6839712350530663
门,346008,0.0007125457513298113,0.6846837808043962
视,344510,0.0007094608702418248,0.685393241674638
此,343490,0.0007073603504088832,0.6861006020250469
路,343231,0.0007068269831179697,0.6868074290081648
确,343046,0.0007064460064816028,0.6875138750146464
价,341934,0.0007041560279970627,0.6882180310426436
安,341781,0.0007038409500221216,0.6889218719926656
气,340087,0.0007003524396329031,0.6896222244322986
孩,339945,0.000700060014322827,0.6903222844466215
简,339780,0.0006997202243498511,0.6910220046709713
保,339737,0.0006996316730235604,0.6917216363439949
强,337499,0.0006950228853901065,0.692416659229385
习,334837,0.0006895409404927632,0.6931062001698778
游,334723,0.0006893061765114345,0.6937955063463892
交,333910,0.00068763193864459,0.6944831382850338
玩,333694,0.0006871871226799671,0.6951703254077138
边,329570,0.000678694432688741,0.6958490198404026
市,327572,0.0006745798850159793,0.6965235997254186
神,326250,0.0006718574465658336,0.6971954571719844
眼,325157,0.0006696065954115149,0.6978650637673959
流,323013,0.0006651913850959987,0.6985302551524919
设,322995,0.0006651543170989469,0.6991954094695908
建,319019,0.0006569664084168143,0.6998523758780076
校,317533,0.0006539062393268623,0.7005062821173345
走,316591,0.0006519663474811458,0.7011582484648156
月,316389,0.0006515503621808966,0.7018097988269965
谢,315145,0.0006489885517179759,0.7024587873787145
容,314008,0.0006466470899041969,0.7031054344686187
金,313924,0.0006464741059179547,0.7037519085745367
格,313099,0.0006447751560530756,0.7043966837305898
使,312136,0.0006427920182107985,0.7050394757488007
任,310915,0.0006402775724107774,0.7056797533212115
必,310684,0.0006398018664486113,0.7063195551876601
微,309086,0.0006365110520436697,0.7069560662397038
四,308810,0.0006359426760888737,0.7075920089157927
读,306929,0.0006320690703969493,0.7082240779861896
刚,306900,0.0006320093497350324,0.7088560873359246
界,305679,0.0006294949039350112,0.7094855822398597
钱,305019,0.000628135744043108,0.7101137179839028
死,302507,0.0006229626991211973,0.710736680683024
风,302124,0.0006221739745172595,0.7113588546575412
今,298958,0.0006156541257024627,0.7119745087832436
儿,297192,0.0006120173433250367,0.7125865261265687
妈,296645,0.0006108908880812925,0.71319741701465
推,296574,0.0006107446754262544,0.7138081616900762
处,296094,0.0006097561955048702,0.7144179178855811
战,294641,0.0006067639844095134,0.7150246818699906
请,294153,0.0006057590298227728,0.7156304408998133
收,293753,0.0006049352965549526,0.7162353761963682
哪,293619,0.0006046593459102329,0.7168400355422785
百,292856,0.0006030880747018659,0.7174431236169804
海,292241,0.0006018215848025924,0.718044945201783
万,291405,0.0006000999822728482,0.7186450451840558
及,290105,0.0005974228491524326,0.7192424680332082
管,289671,0.0005965290985568477,0.7198389971317651
它,289437,0.000596047214595173,0.7204350443463603
质,288633,0.0005943915107268544,0.7210294358570871
整,287876,0.0005928325955175046,0.7216222684526046
张,287530,0.0005921200662408402,0.7222143885188455
拿,283520,0.000583862140230943,0.7227982506590764
医,282839,0.0005824597343424791,0.7233807103934189
历,281950,0.0005806289871547487,0.7239613393805736
便,281584,0.0005798752712146933,0.7245412146517883
干,280495,0.0005776326573930528,0.7251188473091814
试,280232,0.0005770910527694611,0.7256959383619509
司,279188,0.0005749411089404503,0.7262708794708913
传,279158,0.0005748793289453638,0.7268457587998367
技,278964,0.0005744798183104711,0.7274202386181472
北,278780,0.0005741009010072738,0.7279943395191545
某,278713,0.0005739629256849139,0.7285683024448394
英,278288,0.000573087709087855,0.7291413901539272
级,277180,0.000570805967935993,0.7297121961218632
哈,276954,0.0005703405586396747,0.7302825366805029
马,276715,0.0005698483780121521,0.730852385058515
字,276491,0.0005693870873821728,0.7314217721458972
片,274798,0.0005659006363261239,0.7319876727822233
求,271853,0.0005598359001417979,0.7325475086823651
色,271725,0.0005595723054960954,0.7331070809878611
导,271336,0.0005587712248931403,0.7336658522127543
识,271096,0.0005582769849324481,0.7342241291976868
由,270949,0.0005579742629565242,0.7347821034606433
花,270636,0.000557329691674455,0.7353394331523178
向,270178,0.0005563865170828008,0.7358958196694005
包,270090,0.0005562052957638804,0.7364520249651644
黑,269054,0.0005540718266002261,0.7370060967917647
差,268884,0.0005537217399614026,0.737559818531726
注,267680,0.0005512423028252639,0.7381110608345512
服,267062,0.0005499696349264816,0.7386610304694777
根,266871,0.0005495763022910975,0.7392106067717689
术,265557,0.0005468703385063082,0.7397574771102752
台,264470,0.0005446318433510069,0.7403021089536261
评,264025,0.0005437154400905569,0.7408458243937167
线,262624,0.0005408303143200168,0.7413866547080368
音,262243,0.000540045708382418,0.7419267004164192
讲,261916,0.000539372306435975,0.7424660727228551
政,261495,0.0005385053271715943,0.7430045780500267
式,261426,0.0005383632331828953,0.7435429412832096
深,260533,0.0005365242486624868,0.7440794655318721
毕,260000,0.0005354266240831164,0.7446148921559552
条,259194,0.0005337668015484588,0.7451486589575037
运,257236,0.000529734627202479,0.7456783935847062
半,257181,0.0005296213638781537,0.7462080149485844
持,256675,0.0005285793412943611,0.7467365942898787
近,256483,0.0005281839493258074,0.7472647782392046
光,256025,0.0005272407747341533,0.7477920190139388
商,255049,0.0005252308655606721,0.7483172498794994
照,254918,0.000524961092915461,0.7488422109724149
转,254589,0.0005242835723026789,0.7493664945447176
指,254317,0.0005237234336805612,0.7498902179783982
乐,253916,0.0005228976410795714,0.7504131156194778
早,253785,0.0005226278684343603,0.7509357434879121
快,253401,0.000521837084497253,0.7514575805724094
复,253016,0.000521044241226976,0.7519786248136364
五,252527,0.0005200372273070659,0.7524986620409435
空,252154,0.0005192690960348236,0.7530179311369783
员,251837,0.0005186162874200761,0.7535365474243985
精,249328,0.000513449420497674,0.7540499968448962
虽,248711,0.0005121788119320614,0.7545621756568283
段,248509,0.0005117628266318122,0.75507393848346
改,246313,0.0005072405309914794,0.7555811790144515
易,246178,0.0005069625210135901,0.7560881415354651
义,244965,0.0005044645498789254,0.7565926060853441
望,244898,0.0005043265745565656,0.7570969326599006
装,244846,0.000504219489231749,0.7576011521491324
案,244822,0.0005041700652356797,0.7581053222143681
据,244400,0.0005033010266381294,0.7586086232410062
够,243422,0.000501286998798309,0.7591099102398045
统,243372,0.0005011840321398315,0.7596110942719443
决,241690,0.0004977202337486477,0.7601088145056929
立,241542,0.0004974154524395542,0.7606062299581324
般,241229,0.000496770881157485,0.76110300083929
房,238891,0.000491956160207076,0.761594956999497
拉,235597,0.0004851727167465768,0.7620801297162435
住,234017,0.0004819189703386871,0.7625620486865822
周,233606,0.00048107258440600187,0.7630431212709882
初,233134,0.00048010057914997403,0.7635232218501381
亲,231707,0.0004771619107170256,0.7640003837608551
言,231678,0.0004771021900551086,0.7644774859509103
标,231464,0.0004766614927568248,0.7649541474436671
概,231174,0.0004760642861376552,0.7654302117298047
演,230911,0.0004755226815140634,0.7659057344113188
斯,230541,0.0004747607282413297,0.7663804951395602
叫,230285,0.00047423353894992485,0.7668547286785101
往,230132,0.0004739184609749836,0.7673286471394851
存,230065,0.00047378048565262373,0.7678024276251377
将,229948,0.00047353954367178634,0.7682759671688095
满,229671,0.00047296910838382086,0.7687489362771933
准,228389,0.0004703290432604572,0.7692192653204538
节,228140,0.0004698162693012391,0.769689081589755
告,227771,0.000469056375361675,0.7701581379651167
研,226327,0.00046608269826484415,0.7706242206633815
超,225893,0.00046518894766925926,0.7710894096110508
联,225813,0.0004650242010156952,0.7715544338120665
普,224103,0.00046150274129576395,0.7720159365533622
绝,223865,0.00046101262000141095,0.7724769491733636
球,222948,0.0004591242114849332,0.7729360733848486
军,222655,0.0004585208268662549,0.7733945942117149
优,222612,0.00045843227553996426,0.7738530264872548
角,222211,0.0004576064829389745,0.7743106329701939
除,221461,0.0004560619830618117,0.7747666949532557
离,220351,0.0004537761232436107,0.7752204710764993
城,219941,0.000452931796644095,0.7756734028731433
南,216501,0.00044584769054084144,0.7761192505636841
证,216055,0.00044492922794722197,0.7765641797916314
错,215988,0.0004447912526248621,0.7770089710442563
句,215729,0.0004442578853339485,0.7774532289295902
形,214885,0.00044251980813884794,0.777895748737729
远,214854,0.0004424559688105919,0.7783382047065396
随,214435,0.00044159310821255025,0.7787797978147522
功,213545,0.0004397603016916503,0.7792195581164438
许,213496,0.0004396593943663424,0.7796592175108101
务,212832,0.00043829199714176087,0.7800975095079519
费,212641,0.0004378986645063767,0.7805354081724583
达,210411,0.00043330635153827923,0.7809687145239965
画,210389,0.00043326104620854914,0.7814019755702051
却,208287,0.0004289323278861541,0.7818309078980912
另,206120,0.0004244697529077383,0.782255377650999
故,205174,0.00042252162372934354,0.7826778992747283
广,205130,0.0004224310130698833,0.7831003302877982
造,204104,0.00042031813723792457,0.7835206484250362
脑,203854,0.00041980330394553693,0.7839404517289817
具,203565,0.00041920815665953687,0.7843596598856413
德,203503,0.00041908047800302475,0.7847787403636443
戏,203241,0.00041854093271260253,0.7851972812963569
王,202134,0.00041626125089391016,0.7856135425472508
调,201334,0.00041461378435826983,0.786028156331609
底,200902,0.000413724152429024,0.7864418804840381
值,199635,0.0004111149773032036,0.7868529954613412
低,199496,0.00041082872999263607,0.7872638241913339
希,199012,0.0004098320127385737,0.7876736562040725
晚,198701,0.0004091915601228435,0.7880828477641953
热,198590,0.0004089629741410234,0.7884918107383364
参,198133,0.0004080218588825388,0.788899832597219
极,197610,0.000406944827634864,0.7893067774248538
未,197220,0.00040614168769873926,0.7897129191125525
众,196350,0.0004043500678412304,0.7901172691803937
失,196336,0.0004043212371768567,0.7905215904175705
即,196072,0.0004037775732200954,0.7909253679907906
规,195969,0.00040356546190363165,0.7913289334526943
轻,194482,0.0004005032334805102,0.7917294366861748
母,194360,0.000400251994833825,0.7921296886810086
院,193608,0.00039870337629032305,0.792528392057299
华,193504,0.00039848920564068983,0.7929268812629396
队,193198,0.0003978590496908074,0.7933247403126304
报,193164,0.00039778903236304265,0.7937225293449935
权,192878,0.00039720006307655126,0.7941197294080701
适,192871,0.00039718564774436437,0.7945169150558145
班,192359,0.00039613126916155457,0.7949130463249761
备,191627,0.00039462383728144365,0.7953076701622575
连,191503,0.00039436847996841937,0.7957020386422259
客,191319,0.0003939895626652221,0.7960960282048911
剧,190598,0.00039250478344997623,0.7964885329883411
声,190462,0.00039222471413891737,0.79688075770248
仅,190448,0.00039219588347454365,0.7972729535859545
细,190420,0.0003921382221457962,0.7976650918081003
帮,190417,0.0003921320441462876,0.7980572238522466
排,190354,0.0003920023061566059,0.7984492261584033
山,190326,0.0003919446448278585,0.7988411708032311
站,189961,0.00039119298822097256,0.7992323637914521
背,188317,0.00038780744449023167,0.7996201712359423
模,187358,0.00038583254398063274,0.8000060037799229
取,186738,0.0003845557574155115,0.8003905595373384
况,185841,0.00038270853556242475,0.8007732680729008
户,185722,0.00038246347491524823,0.801155731547816
验,185716,0.00038245111891623094,0.8015381826667323
乎,185687,0.00038239139825431396,0.8019205740649866
领,185564,0.0003821381002744593,0.8023027121652611
谁,185429,0.00038186009029656995,0.8026845722555577
宝,185240,0.00038147087632752494,0.8030660431318852
治,184631,0.0003802167424272687,0.8034462598743125
型,184556,0.0003800622924395524,0.8038263221667521
红,184528,0.000380004631110805,0.8042063267978629
似,184416,0.00037977398579581534,0.8045861007836587
父,184291,0.0003795165691496215,0.8049656173528082
效,182671,0.0003761804494149498,0.8053417978022231
支,182571,0.00037597451609799475,0.8057177723183211
留,182194,0.00037519814749307427,0.8060929704658142
谈,181929,0.0003746524242031434,0.8064676228900173
投,180642,0.00037200206241393195,0.8068396249524312
火,180091,0.00037086736983750967,0.8072104923222687
星,179830,0.000370329883880257,0.807580822206149
换,179609,0.00036987477124978633,0.8079506969773989
尔,179430,0.0003695061506124368,0.8083202031280113
终,177852,0.0003662565228708862,0.8086864596508823
甚,176401,0.0003632684304418685,0.8090497280813241
步,176235,0.00036292658113572316,0.8094126546624598
足,176100,0.00036264857115783384,0.8097753032336177
博,175962,0.00036236438318043584,0.8101376676167982
楼,175836,0.0003621049072010725,0.8104997725239993
消,175779,0.0003619875252104081,0.8108617600492097
显,175401,0.00036120909727231805,0.8112229691464821
士,175382,0.0003611699699420966,0.8115841391164241
象,175039,0.0003604636186649408,0.8119446027350891
跑,174796,0.00035996320070474003,0.8123045659357938
爸,174419,0.00035918683209981955,0.8126637527678936
拍,173444,0.0003571789822595078,0.8130209317501531
配,172715,0.0003556777283789056,0.813376609478532
怕,172480,0.0003551937850840612,0.813731803263616
展,172121,0.0003544544844761926,0.8140862577480923
笑,171976,0.00035415588116660777,0.8144404136292589
命,171823,0.00035384080319166656,0.8147942544324506
假,171721,0.00035363075120837243,0.815147885183659
养,171495,0.000353165341912054,0.8155010505255711
引,171019,0.000352185099323348,0.8158532356248944
补,170701,0.000351530231375431,0.8162047658562699
千,170650,0.00035142520538378386,0.8165561910616537
课,170373,0.00035085477009581844,0.8169070458317494
曾,169926,0.00034993424816902937,0.8172569800799184
际,169104,0.0003482414763036589,0.8176052215562221
靠,169103,0.00034823941697048936,0.8179534609731925
号,168576,0.00034715414839013624,0.8183006151215827
史,168316,0.00034661872176605315,0.8186472338433487
群,167911,0.0003457846918323852,0.8189930185351811
病,166694,0.0003432784833650423,0.8193362970185462
否,166673,0.00034323523736848175,0.8196795322559146
穿,165104,0.0003400041436254571,0.8200195363995401
歌,164824,0.000339427530337983,0.8203589639298781
独,164528,0.00033881796771979605,0.8206977818975979
妹,164464,0.0003386861703969448,0.8210364680679948
食,164427,0.00033860997506967146,0.8213750780430644
态,162646,0.0003349423026947021,0.8217100203457591
职,162586,0.0003348187427045291,0.8220448390884637
断,162472,0.0003345839787232003,0.8223794230671869
创,162388,0.0003344109947369581,0.8227138340619239
致,161996,0.0003336037361344943,0.8230474377980583
办,160865,0.00033127463031973277,0.823378712428378
慢,159736,0.0003289496431713103,0.8237076620715493
究,159730,0.000328937287172293,0.8240365993587216
古,159721,0.00032891875317376704,0.8243655181118954
版,159273,0.00032799617191380843,0.8246935142838092
竟,159236,0.0003279199765865351,0.8250214342603958
共,158775,0.0003269706239953723,0.8253484048843911
择,158205,0.00032579680408872854,0.8256742016884798
遇,157986,0.000325345810124597,0.8259995474986044
切,157946,0.000325263436797815,0.8263248109354022
维,157626,0.00032460445018355887,0.8266494153855858
修,157005,0.00032332560428526805,0.8269727409898711
粉,156940,0.00032319174762924726,0.8272959327375004
克,156709,0.0003227160416670811,0.8276186487791675
突,156346,0.0003219685037265343,0.827940617282894
例,156118,0.0003214989757638768,0.8282621162586579
续,155854,0.00032095531180711544,0.828583071570465
属,155728,0.0003206958358277521,0.8289037674062927
速,155675,0.00032058669116976593,0.8292243540974624
八,155597,0.000320426063182541,0.8295447801606449
压,155293,0.00031980002589899765,0.829864580186544
奇,154881,0.0003189515806331429,0.8301835317671771
器,154647,0.00031846969667146806,0.8305020014638486
哥,154423,0.0003180084060414888,0.83082000986989
岁,152869,0.0003148082022960074,0.831134818072186
环,152122,0.0003132698804183532,0.8314480879526044
组,151916,0.0003128456577854258,0.8317609336103898
练,151650,0.0003122978751623254,0.8320732314855521
集,151308,0.0003115935832183391,0.8323848250687704
诉,151239,0.00031145148922964017,0.832696276558
按,151141,0.0003112496745790242,0.8330075262325791
脸,150846,0.00031064217129400684,0.8333181684038732
则,150716,0.00031037445798196527,0.8336285428618552
充,150288,0.00030949306338539767,0.8339380359252405
兴,150240,0.00030939421539325927,0.8342474301406337
挺,150178,0.0003092665367367471,0.8345566966773705
啊,150151,0.00030921093474116926,0.8348659076121117
衣,149366,0.00030759435820307214,0.8351735019703147
左,149152,0.00030715366090478837,0.8354806556312195
团,148279,0.00030535586304777083,0.8357860114942673
愿,147796,0.00030436120512687795,0.8360903726993942
议,147655,0.00030407083914997133,0.8363944435385442
卖,147616,0.00030399052515635885,0.8366984340637006
坐,147352,0.00030344686119959755,0.8370018809249002
肯,147289,0.0003033171232099159,0.8373051980481102
京,147108,0.00030294438390622726,0.8376081424320164
搞,145181,0.00029897604888850355,0.8379071184809049
源,144686,0.0002979566789695761,0.8382050751598745
皮,144545,0.00029766631299266947,0.8385027414728672
懂,144099,0.00029674785039904994,0.8387994893232662
双,143706,0.0002959385324634166,0.8390954278557297
飞,143298,0.00029509832453024007,0.8393905261802599
饭,142779,0.0002940295306152434,0.8396845557108751
睡,141233,0.00029084580153511836,0.8399754015124102
层,139939,0.0002881810244137201,0.840263582536824
牛,139901,0.00028810276975327716,0.8405516853065773
婚,139760,0.00028781240377637055,0.8408394977103537
词,139667,0.0002876208857916024,0.8411271185961453
翻,138660,0.00028554713728986506,0.8414126657334352
杀,138513,0.00028524441531394115,0.8416979101487492
争,137811,0.00028379876342891675,0.841981708912178
尽,137717,0.000283605186110979,0.842265314098289
肉,137664,0.00028349604145299284,0.8425488101397419
艺,136709,0.0002815293782760721,0.842830339518018
洗,136349,0.000280788018335034,0.8431111275363531
米,136235,0.0002805532543537052,0.8433916807907068
济,135957,0.0002799807597325702,0.8436716615504394
素,135516,0.00027907259380479846,0.8439507341442442
率,135470,0.00027897786447899915,0.8442297120087231
族,135422,0.0002788790164868607,0.8445085910252099
害,134938,0.0002778822992327983,0.8447864733244427
软,134838,0.0002776763659158433,0.8450641496903585
护,134837,0.0002776743065826737,0.8453418239969411
依,134611,0.00027720889728635533,0.8456190328942275
称,134529,0.00027704003196645215,0.845896072926194
毛,134500,0.00027698031130453523,0.8461730532374985
室,134448,0.00027687322597971857,0.8464499264634782
互,134133,0.0002762245360313102,0.8467261509995094
育,133873,0.00027568910940722706,0.8470018401089167
青,133846,0.0002756335074116492,0.8472774736163283
元,133829,0.0002755984987477669,0.8475530721150761
印,133785,0.00027550788808830665,0.8478285800031644
讨,133524,0.00027497040213105397,0.8481035504052955
布,133148,0.000274196092859303,0.8483777464981548
汉,132962,0.00027381305688976664,0.8486515595550446
味,132698,0.0002732693929330053,0.8489248289479776
官,132694,0.0002732611556003271,0.8491980901035779
店,132338,0.00027252803299196714,0.8494706181365699
营,132066,0.0002719678943698494,0.8497425860309398
智,132000,0.0002718319783806591,0.8500144180093204
血,131998,0.00027182785971432,0.8502862458690348
阿,131756,0.0002713295010872888,0.8505575753701221
严,131672,0.00027115651710104654,0.8508287318872232
卡,131317,0.00027042545382585615,0.851099157341049
待,130866,0.00026949669456638887,0.8513686540356155
久,130802,0.0002693648972435376,0.851638018932859
倒,130578,0.00026890360661355835,0.8519069225394725
巴,130013,0.00026774008337276234,0.8521746626228452
恋,129690,0.00026707491875899755,0.8524417375416042
追,129178,0.00026602054017618775,0.8527077580817805
念,128897,0.00026544186755554405,0.852973199949336
黄,128801,0.0002652441715712672,0.8532384441209072
居,128461,0.00026454399829362003,0.8535029881192008
逼,128246,0.0002641012416621667,0.853767089360863
负,127982,0.00026355757770540536,0.8540306469385683
约,127900,0.00026338871238550224,0.8542940356509539
聊,127688,0.00026295213375355755,0.8545569877847075
香,126278,0.00026004847398449144,0.854817036258692
预,126274,0.00026004023665181323,0.8550770764953438
送,126013,0.00025950275069456055,0.8553365792460383
伤,125929,0.00025932976670831834,0.8555959090127466
块,125699,0.0002588561200793217,0.855854765132826
息,125641,0.00025873667875548777,0.8561135018115815
境,125221,0.0002578717588242766,0.8563713735704058
